order_id,order_sent,order_req,type,sales,customer_id,product_id,perprice,qty,qty_req
TRXINV1K100221,2020-01-13,2020-01-10,DO,1ERI1,70,242,1591000,1,1
TRXINV3K100005,2020-01-13,2020-01-09,DO,3XXX,120,236,2608907,1,1
TRXINV1K100279,2020-01-14,2020-01-13,DO,1ALI1,72,306,1962000,6,6
TRXINV1K100279,2020-01-14,2020-01-13,DO,1ALI1,72,309,1566000,4,4
TRXINV3K100007,2020-01-14,2020-01-13,DO,3NUG,121,144,504450,1,1
TRXINV3K100007,2020-01-14,2020-01-13,DO,3NUG,121,74,360050,2,2
TRXINV3K100007,2020-01-14,2020-01-13,DO,3NUG,121,276,504450,1,1
TRXINV4K100023,2020-01-14,2020-01-10,DO,4ROM,122,188,1300000,7,7
TRXINV4K100023,2020-01-14,2020-01-10,DO,4ROM,122,190,1300000,3,3
TRXINV4K100023,2020-01-14,2020-01-10,DO,4ROM,122,189,1300000,5,5
TRXINV4K100024,2020-01-14,2020-01-10,DO,4ROM,122,274,3345000,1,1
TRXINV4K100024,2020-01-14,2020-01-10,DO,4ROM,122,47,1840000,5,5
TRXINV4K100024,2020-01-14,2020-01-10,DO,4ROM,122,273,1960000,3,3
TRXINV4K100024,2020-01-14,2020-01-10,DO,4ROM,122,272,1960000,2,2
TRXINV1K100351,2020-01-15,2020-01-15,DO,1ALI1,69,309,1566000,2,2
TRXINV1K100351,2020-01-15,2020-01-15,DO,1ALI1,69,306,1962000,3,3
TRXINV1K100351,2020-01-15,2020-01-15,DO,1ALI1,69,201,1279000,3,3
TRXINV1K100351,2020-01-15,2020-01-15,DO,1ALI1,69,200,1279000,3,3
TRXINV1K100351,2020-01-15,2020-01-15,DO,1ALI1,69,36,1214000,3,3
TRXINV1K100351,2020-01-15,2020-01-15,DO,1ALI1,69,4,1214000,3,3
TRXINV1K100352,2020-01-15,2020-01-15,DO,1ALI1,69,296,1612000,4,4
TRXINV1K100352,2020-01-15,2020-01-15,DO,1ALI1,69,295,1530000,4,4
TRXINV1K100352,2020-01-15,2020-01-15,DO,1ALI1,69,290,43000,2,2
TRXINV1K100352,2020-01-15,2020-01-15,DO,1ALI1,69,219,1237000,2,2
TRXINV1K100352,2020-01-15,2020-01-15,DO,1ALI1,69,183,1833000,3,3
TRXINV5K100003,2020-01-15,2020-01-08,DO,5SAN,143,300,1037000,3,3
TRXINV7K100027,2020-01-15,2020-01-15,DO,7YAC,27,241,2046000,1,1
TRXINV7K100027,2020-01-15,2020-01-15,DO,7YAC,27,222,3000000,1,1
TRXINV7K100027,2020-01-15,2020-01-15,DO,7YAC,27,189,1317000,1,1
TRXINV7K100027,2020-01-15,2020-01-15,DO,7YAC,27,62,2038000,1,1
TRXINV7K100027,2020-01-15,2020-01-15,DO,7YAC,27,64,1539000,1,1
TRXINV1K100380,2020-01-16,2020-01-15,DO,1HAR1,64,46,3159000,1,1
TRXINV1K100380,2020-01-16,2020-01-15,DO,1HAR1,64,139,2467000,3,3
TRXINV1K100380,2020-01-16,2020-01-15,DO,1HAR1,64,231,1906000,1,1
TRXINV1K100380,2020-01-16,2020-01-15,DO,1HAR1,64,313,2885000,1,1
TRXINV1K100381,2020-01-16,2020-01-15,DO,1HAR1,64,273,1898000,1,1
TRXINV1K100381,2020-01-16,2020-01-15,DO,1HAR1,64,272,1898000,1,1
TRXINV1K100381,2020-01-16,2020-01-15,DO,1HAR1,64,6,4115000,1,1
TRXINV1K100382,2020-01-16,2020-01-15,DO,1HAR1,64,183,1827000,1,1
TRXINV1K100383,2020-01-16,2020-01-15,DO,1HAR1,64,295,1527000,2,2
TRXINV1K100383,2020-01-16,2020-01-15,DO,1HAR1,64,260,2885000,2,2
TRXINV1K100383,2020-01-16,2020-01-15,DO,1HAR1,64,147,2628000,1,1
TRXINV1K100402,2020-01-16,2020-01-16,DO,1XXX,23,88,1813900,1,1
TRXINV1K100435,2020-01-17,2020-01-17,DO,1ATI,36,306,1960000,1,1
TRXINV1K100435,2020-01-17,2020-01-17,DO,1ATI,36,263,2487000,1,1
TRXINV1K100435,2020-01-17,2020-01-17,DO,1ATI,36,64,1383000,3,3
TRXINV9K100213,2020-01-17,2020-01-17,DO,9DED,178,51,1449000,3,3
TRXINV9K100214,2020-01-17,2020-01-17,DO,9DED,178,144,530000,2,2
TRXINV9K100214,2020-01-17,2020-01-17,DO,9DED,178,18,485000,2,2
TRXINV9K100214,2020-01-17,2020-01-17,DO,9DED,178,256,2250000,3,3
TRXINV9K100214,2020-01-17,2020-01-17,DO,9DED,178,255,1450000,1,1
TRXINV9K100214,2020-01-17,2020-01-17,DO,9DED,178,182,485000,2,2
TRXINV9K100215,2020-01-17,2020-01-17,DO,9SUD,171,47,1941000,1,1
TRXINV9K100215,2020-01-17,2020-01-17,DO,9SUD,171,311,2569000,1,1
TRXINV9K100215,2020-01-17,2020-01-17,DO,9SUD,171,252,1313000,6,6
TRXINV9K100217,2020-01-17,2020-01-17,DO,9HEN,177,51,1449000,3,3
TRXINV9K100218,2020-01-17,2020-01-17,DO,9HEN,177,240,2065000,3,3
TRXINVCK100025,2020-01-17,2020-01-15,DO,CMUS,8,46,3625000,1,1
TRXINVCK100025,2020-01-17,2020-01-15,DO,CMUS,8,45,3625000,4,4
TRXINV1K100373,2020-01-18,2020-01-14,DO,1ERI1,70,141,2641000,1,1
TRXINV1K100396,2020-01-18,2020-01-16,DO,1ERI1,70,233,1237000,3,3
TRXINV1K100448,2020-01-18,2020-01-17,DO,1ALE1,3,315,1948000,1,1
TRXINV1K100448,2020-01-18,2020-01-17,DO,1ALE1,3,314,1906000,1,1
TRXINV1K100448,2020-01-18,2020-01-17,DO,1ALE1,3,234,1511000,2,2
TRXINV1K100448,2020-01-18,2020-01-17,DO,1ALE1,3,209,1511000,1,1
TRXINV1K100466,2020-01-18,2020-01-17,DO,1ERI1,70,139,2467000,6,6
TRXINV6K100069,2020-01-18,2020-01-17,DO,6RUD,153,150,1009000,3,3
TRXINVBK100035,2020-01-18,2020-01-18,DO,BTAL,36,238,2996000,1,1
TRXINV1K100492,2020-01-19,2020-01-18,DO,1ERI1,37,313,2885000,1,1
TRXINV1K100492,2020-01-19,2020-01-18,DO,1ERI1,37,289,269000,2,2
TRXINV1K100492,2020-01-19,2020-01-18,DO,1ERI1,37,256,1960000,2,2
TRXINV1K100492,2020-01-19,2020-01-18,DO,1ERI1,37,224,3200000,1,1
TRXINV1K100492,2020-01-19,2020-01-18,DO,1ERI1,37,36,1221000,1,1
TRXINV1K100492,2020-01-19,2020-01-18,DO,1ERI1,37,4,1221000,1,1
TRXINV1K100421,2020-01-20,2020-01-16,DO,1ALE1,10,64,1383000,6,6
TRXINV7K100037,2020-01-20,2020-01-16,DO,7SUA,166,91,2897000,2,2
TRXINV7K100037,2020-01-20,2020-01-16,DO,7SUA,166,260,3004000,2,2
TRXINV9K100244,2020-01-20,2020-01-20,DO,9SUD,171,234,2160000,3,4
TRXINVDK100006,2020-01-20,2020-01-11,DO,DIMA,205,19,477000,5,5
TRXINVDK100006,2020-01-20,2020-01-11,DO,DIMA,205,18,477000,5,5
TRXINVDK100006,2020-01-20,2020-01-11,DO,DIMA,205,276,523000,5,5
TRXINV1K100563,2020-01-21,2020-01-20,DO,1MUC,34,146,2149000,3,3
TRXINV1K100580,2020-01-21,2020-01-21,DO,1HAR1,64,314,1906000,2,2
TRXINV1K100580,2020-01-21,2020-01-21,DO,1HAR1,64,313,2885000,2,2
TRXINV1K100580,2020-01-21,2020-01-21,DO,1HAR1,64,231,1906000,2,2
TRXINV2K100089,2020-01-21,2020-01-18,DO,2KIKI,98,200,1347000,3,3
TRXINV2K100089,2020-01-21,2020-01-18,DO,2KIKI,98,201,1347000,3,3
TRXINV4K100037,2020-01-22,2020-01-14,DO,4ROM,122,161,2115000,2,2
TRXINV4K100037,2020-01-22,2020-01-14,DO,4ROM,122,155,2518000,1,1
TRXINV7K100048,2020-01-22,2020-01-21,DO,7YAC,27,51,1412000,2,2
TRXINVBK100044,2020-01-22,2020-01-22,DO,BASM,191,139,2642000,5,5
TRXINVCK100039,2020-01-22,2020-01-18,DO,CABD,196,104,2559000,1,1
TRXINVCK100039,2020-01-22,2020-01-18,DO,CABD,196,118,2559000,4,4
TRXINVCK100044,2020-01-22,2020-01-21,DO,CMUS,8,139,2625000,2,2
TRXINVCK100044,2020-01-22,2020-01-21,DO,CMUS,8,269,1942000,5,5
TRXINVCK100045,2020-01-22,2020-01-21,DO,CMUS,8,129,3089000,1,1
TRXINVCK100045,2020-01-22,2020-01-21,DO,CMUS,8,91,3089000,2,2
TRXINV4K100062,2020-01-23,2020-01-20,DO,4ROM,122,365,1610000,3,3
TRXINV4K100062,2020-01-23,2020-01-20,DO,4ROM,122,331,1610000,2,2
TRXINV9K100302,2020-01-23,2020-01-23,DO,9SUD,171,311,2569000,2,2
TRXINV9K100302,2020-01-23,2020-01-23,DO,9SUD,171,256,2250000,2,2
TRXINV9K100302,2020-01-23,2020-01-23,DO,9SUD,171,182,485000,6,6
TRXINVBK100047,2020-01-23,2020-01-23,DO,BTAL,190,44,3137000,1,1
TRXINV5K100052,2020-01-24,2020-01-21,DO,5BUN,99,252,1230000,2,2
TRXINV5K100052,2020-01-24,2020-01-21,DO,5BUN,99,251,1230000,3,3
TRXINVBK100051,2020-01-24,2020-01-24,DO,BTAL,36,160,2930000,2,2
TRXINVBK100051,2020-01-24,2020-01-24,DO,BTAL,36,139,2642000,1,1
TRXINV1K100614,2020-01-27,2020-01-23,DO,1HAR1,64,289,260000,5,5
TRXINV1K100665,2020-01-27,2020-01-24,DO,1HAR1,64,220,818000,3,3
TRXINV1K100665,2020-01-27,2020-01-24,DO,1HAR1,64,289,260000,5,5
TRXINV1K100674,2020-01-27,2020-01-27,DO,1MUC,34,18,414000,6,6
TRXINV1K100675,2020-01-27,2020-01-27,DO,1HAR1,64,36,1221000,3,3
TRXINV1K100675,2020-01-27,2020-01-27,DO,1HAR1,64,4,1221000,3,3
TRXINV1K100694,2020-01-27,2020-01-27,DO,1ALE1,3,256,1956000,3,3
TRXINV1K100694,2020-01-27,2020-01-27,DO,1ALE1,3,316,3200000,1,1
TRXINVDK100028,2020-01-27,2020-01-23,DO,DIMA,205,200,1521000,2,2
TRXINVDK100029,2020-01-27,2020-01-23,DO,DIMA,205,45,3619000,2,2
TRXINVDK100030,2020-01-27,2020-01-23,DO,DIMA,205,147,3151000,1,1
TRXINVKK100050,2020-01-27,2020-01-22,DO,KLUK,187,238,2951000,2,2
TRXINVKK100050,2020-01-27,2020-01-22,DO,KLUK,187,256,2116000,3,3
TRXINVKK100050,2020-01-27,2020-01-22,DO,KLUK,187,29,2061000,3,3
TRXINVKK100050,2020-01-27,2020-01-22,DO,KLUK,187,222,2951000,2,2
TRXINVKK100050,2020-01-27,2020-01-22,DO,KLUK,187,3,2505000,5,5
TRXINVCK100055,2020-01-28,2020-01-22,DO,CMUS,8,224,3465000,3,3
TRXINVCK100055,2020-01-28,2020-01-22,DO,CMUS,8,225,3465000,2,2
TRXINVCK100055,2020-01-28,2020-01-22,DO,CMUS,8,241,2126000,3,3
TRXINVGK100011,2020-01-28,2020-01-13,DO,1ADI,214,18,487000,2,2
TRXINVGK100011,2020-01-28,2020-01-13,DO,1ADI,214,182,487000,2,2
TRXINVGK100011,2020-01-28,2020-01-13,DO,1ADI,214,276,531000,2,2
TRXINVGK100011,2020-01-28,2020-01-13,DO,1ADI,214,208,1915000,1,1
TRXINVGK100033,2020-01-28,2020-01-21,DO,1ADI,214,296,1810000,1,1
TRXINVGK100033,2020-01-28,2020-01-21,DO,1ADI,214,47,1969000,1,1
TRXINVGK100033,2020-01-28,2020-01-21,DO,1ADI,214,183,2008000,1,1
TRXINVHK100075,2020-01-28,2020-01-27,DO,1FAY1,223,201,1330000,1,1
TRXINVHK100075,2020-01-28,2020-01-27,DO,1FAY1,223,200,1330000,1,1
TRXINVHK100075,2020-01-28,2020-01-27,DO,1FAY1,223,252,1230000,2,2
TRXINV1K100733,2020-01-29,2020-01-28,DO,1ERI1,70,234,1511000,3,3
TRXINV1K100733,2020-01-29,2020-01-28,DO,1ERI1,70,217,1092000,1,1
TRXINV1K100733,2020-01-29,2020-01-28,DO,1ERI1,70,151,323000,1,1
TRXINV1K100733,2020-01-29,2020-01-28,DO,1ERI1,70,137,1773000,2,2
TRXINV1K100733,2020-01-29,2020-01-28,DO,1ERI1,70,114,371000,1,1
TRXINV1K100733,2020-01-29,2020-01-28,DO,1ERI1,70,64,1383000,1,1
TRXINV1K100751,2020-01-29,2020-01-29,DO,1ALE1,3,88,1967000,2,2
TRXINV1K100751,2020-01-29,2020-01-29,DO,1ALE1,3,316,3200000,2,2
TRXINV9K100376,2020-01-29,2020-01-29,DO,9HEN,177,240,2065000,3,3
TRXINVBK100054,2020-01-29,2020-01-24,DO,BASM,142,225,3319000,1,1
TRXINVBK100054,2020-01-29,2020-01-24,DO,BASM,142,261,3319000,1,1
TRXINVBK100054,2020-01-29,2020-01-24,DO,BASM,142,224,3319000,3,3
TRXINVCK100064,2020-01-29,2020-01-27,DO,CDRA,200,296,1767000,1,1
TRXINVCK100064,2020-01-29,2020-01-27,DO,CDRA,200,189,1374000,1,1
TRXINV2K100109,2020-01-30,2020-01-23,DO,2KIKI,98,183,1841000,6,6
TRXINV2K100198,2020-01-30,2020-01-30,DO,2KIKI,98,61,1820000,6,6
TRXINV2K100230,2020-01-30,2020-01-30,DO,2KIKI,98,200,1347000,3,3
TRXINV2K100230,2020-01-30,2020-01-30,DO,2KIKI,98,201,1347000,3,3
TRXINV2K100231,2020-01-30,2020-01-30,DO,2KIKI,98,200,1347000,3,3
TRXINV2K100231,2020-01-30,2020-01-30,DO,2KIKI,98,201,1347000,3,3
TRXINV5K100045,2020-01-30,2020-01-23,DO,5SAN,143,183,1871000,5,5
TRXINV7K100077,2020-01-30,2020-01-29,DO,7SUA,166,42,1296000,5,5
TRXINV7K100078,2020-01-30,2020-01-30,DO,7YAC,27,51,1412000,3,3
TRXINV9K100386,2020-01-30,2020-01-30,DO,9DED,178,296,1740000,3,3
TRXINV9K100386,2020-01-30,2020-01-30,DO,9DED,178,198,2925000,1,1
TRXINV9K100386,2020-01-30,2020-01-30,DO,9DED,178,146,2350000,1,1
TRXINV9K100386,2020-01-30,2020-01-30,DO,9DED,178,219,1423000,3,3
TRXINV9K100387,2020-01-30,2020-01-30,DO,9DED,178,93,2699000,1,1
TRXINV9K100388,2020-01-30,2020-01-30,DO,9DED,178,139,2650000,2,2
TRXINV9K100389,2020-01-30,2020-01-30,DO,9DED,178,423,257400,2,2
TRXINV9K100411,2020-01-30,2020-01-30,DO,9HEN,177,220,895000,2,2
TRXINVBK100069,2020-01-30,2020-01-29,DO,BTAL,188,38,420500,2,2
TRXINVBK100069,2020-01-30,2020-01-29,DO,BTAL,188,182,420500,2,2
TRXINVBK100069,2020-01-30,2020-01-29,DO,BTAL,188,19,420500,2,2
TRXINVBK100069,2020-01-30,2020-01-29,DO,BTAL,188,18,420500,2,2
TRXINVCK100052,2020-01-30,2020-01-22,DO,CMUS,8,47,1942000,3,3
TRXINVCK100052,2020-01-30,2020-01-22,DO,CMUS,8,61,1942000,3,3
TRXINVCK100056,2020-01-30,2020-01-22,DO,CMUS,8,406,1354000,15,15
TRXINVCK100062,2020-01-30,2020-01-27,DO,CABD,8,223,3140000,2,2
TRXINVCK100062,2020-01-30,2020-01-27,DO,CABD,8,239,3140000,3,3
TRXINVCK100062,2020-01-30,2020-01-27,DO,CABD,8,240,2126000,2,2
TRXINVCK100072,2020-01-30,2020-01-28,DO,CBAZ,193,276,480000,10,10
TRXINVCK100072,2020-01-30,2020-01-28,DO,CBAZ,193,182,438000,10,10
TRXINVCK100072,2020-01-30,2020-01-28,DO,CBAZ,193,143,480000,10,10
TRXINVCK100072,2020-01-30,2020-01-28,DO,CBAZ,193,19,438000,10,10
TRXINVCK100072,2020-01-30,2020-01-28,DO,CBAZ,193,18,438000,10,10
TRXINVCK100079,2020-01-30,2020-01-29,DO,CABD,8,43,3332000,3,3
TRXINVCK100079,2020-01-30,2020-01-29,DO,CABD,8,218,3332000,2,2
TRXINVCK100097,2020-01-30,2020-01-30,DO,CABD,8,269,1942000,4,4
TRXINVCK100099,2020-01-30,2020-01-30,DO,CABD,8,242,1750000,10,10
TRXINVDK100044,2020-01-30,2020-01-24,DO,DMUR,202,275,4052000,1,1
TRXINVDK100044,2020-01-30,2020-01-24,DO,DMUR,202,88,2287000,1,1
TRXINVDK100045,2020-01-30,2020-01-24,DO,DMUR,202,208,2005000,2,2
TRXINVDK100046,2020-01-30,2020-01-24,DO,DMUR,202,139,2737000,1,1
TRXINVDK100047,2020-01-30,2020-01-24,DO,DMUR,202,200,1506000,1,1
TRXINVDK100047,2020-01-30,2020-01-24,DO,DMUR,202,305,2464000,1,1
TRXINVDK100047,2020-01-30,2020-01-24,DO,DMUR,202,61,2058000,1,1
TRXINVDK100047,2020-01-30,2020-01-24,DO,DMUR,202,183,2096000,1,1
TRXINVDK100048,2020-01-30,2020-01-24,DO,DMUR,202,198,3152000,1,1
TRXINVDK100049,2020-01-30,2020-01-24,DO,DMUR,202,245,114000,6,6
TRXINVDK100049,2020-01-30,2020-01-24,DO,DMUR,202,108,114000,6,6
TRXINVDK100050,2020-01-30,2020-01-24,DO,DMUR,202,297,1474000,1,1
TRXINVDK100051,2020-01-30,2020-01-24,DO,DMUR,202,439,7508000,1,1
TRXINVDK100052,2020-01-30,2020-01-24,DO,DMUR,202,37,2275000,1,1
TRXINVDK100053,2020-01-30,2020-01-24,DO,DMUR,202,47,2058000,1,1
TRXINVDK100053,2020-01-30,2020-01-24,DO,DMUR,202,200,1506000,1,1
TRXINVDK100053,2020-01-30,2020-01-24,DO,DMUR,202,437,1503000,1,1
TRXINVDK100054,2020-01-30,2020-01-24,DO,DMUR,202,42,1535000,1,1
TRXINVDK100055,2020-01-30,2020-01-24,DO,DMUR,202,293,3589000,1,1
TRXINVDK100056,2020-01-30,2020-01-24,DO,DMUR,202,308,2464000,1,1
TRXINVDK100056,2020-01-30,2020-01-24,DO,DMUR,202,37,2275000,1,1
TRXINVDK100057,2020-01-30,2020-01-24,DO,DMUR,202,219,1542000,1,1
TRXINVDK100057,2020-01-30,2020-01-24,DO,DMUR,202,200,1506000,1,1
TRXINVDK100057,2020-01-30,2020-01-24,DO,DMUR,202,437,1503000,1,1
TRXINVDK100058,2020-01-30,2020-01-24,DO,DMUR,202,139,2737000,2,2
TRXINVDK100059,2020-01-30,2020-01-24,DO,DMUR,202,293,3589000,1,1
TRXINVDK100060,2020-01-30,2020-01-24,DO,DMUR,202,438,3226000,1,1
TRXINVDK100061,2020-01-30,2020-01-24,DO,DMUR,202,139,2737000,2,2
TRXINVDK100062,2020-01-30,2020-01-24,DO,DMUR,202,297,1374000,2,2
TRXINVDK100113,2020-01-30,2020-01-30,DO,DSUL,205,91,3068000,2,2
TRXINVDK100113,2020-01-30,2020-01-30,DO,DSUL,205,129,3068000,1,1
TRXINVDK100114,2020-01-30,2020-01-30,DO,DSUL,205,43,3304000,1,1
TRXINVDK100114,2020-01-30,2020-01-30,DO,DSUL,205,44,3304000,2,2
TRXINVDK100115,2020-01-30,2020-01-30,DO,DSUL,205,45,3579000,2,2
TRXINVDK100115,2020-01-30,2020-01-30,DO,DSUL,205,46,3579000,2,2
TRXINVDK100139,2020-01-30,2020-01-30,DO,DIMA,205,213,3223000,2,2
TRXINVDK100140,2020-01-30,2020-01-30,DO,DIMA,205,295,1682000,2,2
TRXINVDK100140,2020-01-30,2020-01-30,DO,DIMA,205,296,1765000,2,2
TRXINVDK100141,2020-01-30,2020-01-30,DO,DIMA,205,46,3619000,2,2
TRXINVEK100046,2020-01-30,2020-01-30,DO,ENIS,209,85,1461000,10,10
TRXINVEK100047,2020-01-30,2020-01-30,DO,ENIS,209,198,3126000,1,1
TRXINVEK100047,2020-01-30,2020-01-30,DO,ENIS,209,199,3870000,1,1
TRXINVEK100048,2020-01-30,2020-01-30,DO,ENIS,209,38,508850,2,2
TRXINVEK100048,2020-01-30,2020-01-30,DO,ENIS,209,89,2216550,1,1
TRXINVGK100022,2020-01-30,2020-01-17,DO,1ADI,214,217,1236000,1,1
TRXINVGK100032,2020-01-30,2020-01-21,DO,1ADI,213,295,1720000,2,2
TRXINVGK100032,2020-01-30,2020-01-21,DO,1ADI,213,252,1371000,3,3
TRXINVGK100032,2020-01-30,2020-01-21,DO,1ADI,213,37,2321000,2,2
TRXINVKK100076,2020-01-30,2020-01-30,DO,KLUK,187,62,2061000,2,2
TRXINV1K200028,2020-02-04,2020-02-03,DO,1ATI,36,317,2516000,2,2
TRXINV1K200028,2020-02-04,2020-02-03,DO,1ATI,36,306,1960000,2,2
TRXINV1K200028,2020-02-04,2020-02-03,DO,1ATI,36,43,2914000,2,2
TRXINV1K200028,2020-02-04,2020-02-03,DO,1ATI,36,29,2036000,2,2
TRXINV1K200032,2020-02-04,2020-02-03,DO,1HAR1,64,213,2883000,1,1
TRXINV1K200032,2020-02-04,2020-02-03,DO,1HAR1,64,289,260000,10,10
TRXINV1K200032,2020-02-04,2020-02-03,DO,1HAR1,64,295,1527000,2,2
TRXINV1K200059,2020-02-04,2020-02-03,DO,1ERI1,70,309,1579000,2,2
TRXINV1K200059,2020-02-04,2020-02-03,DO,1ERI1,70,303,1305000,2,2
TRXINV1K200059,2020-02-04,2020-02-03,DO,1ERI1,70,302,1305000,1,1
TRXINV1K200059,2020-02-04,2020-02-03,DO,1ERI1,70,233,1236000,1,1
TRXINV1K200059,2020-02-04,2020-02-03,DO,1ERI1,70,64,1383000,2,2
TRXINV9K200033,2020-02-04,2020-02-04,DO,9SUD,171,61,1873000,1,1
TRXINV9K200033,2020-02-04,2020-02-04,DO,9SUD,171,47,1873000,1,1
TRXINV9K200033,2020-02-04,2020-02-04,DO,9SUD,171,311,2564000,1,1
TRXINV9K200033,2020-02-04,2020-02-04,DO,9SUD,171,251,1293000,3,3
TRXINV9K200033,2020-02-04,2020-02-04,DO,9SUD,171,256,2138000,1,1
TRXINV9K200034,2020-02-04,2020-02-04,DO,9SUD,171,234,1645000,1,1
TRXINV9K200034,2020-02-04,2020-02-04,DO,9SUD,171,209,1645000,1,1
TRXINVBK200003,2020-02-04,2020-02-04,DO,BTAL,188,154,321500,2,2
TRXINVBK200003,2020-02-04,2020-02-04,DO,BTAL,188,243,684000,2,2
TRXINVBK200003,2020-02-04,2020-02-04,DO,BTAL,188,255,1303000,2,2
TRXINVBK200003,2020-02-04,2020-02-04,DO,BTAL,188,151,321500,2,2
TRXINVBK200003,2020-02-04,2020-02-04,DO,BTAL,188,126,779000,1,1
TRXINV1K200071,2020-02-05,2020-02-04,DO,1XXX,82,44,2751890,1,1
TRXINV9K200051,2020-02-05,2020-02-05,DO,9HEN,177,301,1450000,5,5
TRXINV9K200051,2020-02-05,2020-02-05,DO,9HEN,177,295,1667000,2,2
TRXINV9K200051,2020-02-05,2020-02-05,DO,9HEN,177,240,2090000,2,2
TRXINV9K200051,2020-02-05,2020-02-05,DO,9HEN,177,220,895000,2,2
TRXINV1K200097,2020-02-06,2020-02-04,DO,1HAR1,64,4,1221000,4,4
TRXINV1K200132,2020-02-06,2020-02-05,DO,1HAR1,64,273,1898000,1,1
TRXINV1K200132,2020-02-06,2020-02-05,DO,1HAR1,64,46,3159000,1,1
TRXINV1K200154,2020-02-06,2020-02-06,DO,1IVA,42,29,2036000,8,8
TRXINV1K200152,2020-02-07,2020-02-06,DO,1MUC,30,289,269000,12,12
TRXINV1K200169,2020-02-07,2020-02-06,DO,1ERI1,37,316,3200000,1,1
TRXINV1K200169,2020-02-07,2020-02-06,DO,1ERI1,37,256,1956000,1,1
TRXINV1K200169,2020-02-07,2020-02-06,DO,1ERI1,37,56,403000,1,1
TRXINV1K200169,2020-02-07,2020-02-06,DO,1ERI1,37,10,565000,1,1
TRXINV1K200169,2020-02-07,2020-02-06,DO,1ERI1,37,4,1221000,1,1
TRXINV1K200201,2020-02-08,2020-02-08,DO,1MUC,34,301,1369000,5,5
TRXINV5K200002,2020-02-08,2020-02-07,DO,5SAN,36,261,3405000,2,2
TRXINV5K200003,2020-02-08,2020-02-07,DO,5SAN,36,161,2134000,5,5
TRXINV5K200004,2020-02-08,2020-02-07,DO,5SAN,36,155,2460000,3,3
TRXINV5K200006,2020-02-08,2020-02-07,DO,5SAN,36,266,1335000,7,7
TRXINV9K200114,2020-02-08,2020-02-08,DO,9SUD,171,251,1293000,4,4
TRXINV9K200114,2020-02-08,2020-02-08,DO,9SUD,171,252,1293000,4,4
TRXINV9K200114,2020-02-08,2020-02-08,DO,9SUD,171,375,1951000,3,3
TRXINV9K200121,2020-02-08,2020-02-08,DO,9SUD,171,149,1005890,12,12
TRXINV9K200121,2020-02-08,2020-02-08,DO,9SUD,171,11,272570,12,12
TRXINV9K200121,2020-02-08,2020-02-08,DO,9SUD,171,424,162960,24,24
TRXINV9K200121,2020-02-08,2020-02-08,DO,9SUD,171,285,393820,12,12
TRXINV9K200121,2020-02-08,2020-02-08,DO,9SUD,171,114,393820,12,12
TRXINV9K200122,2020-02-08,2020-02-08,DO,9SUD,171,154,347260,12,12
TRXINV9K200122,2020-02-08,2020-02-08,DO,9SUD,171,151,347260,12,12
TRXINV9K200122,2020-02-08,2020-02-08,DO,9SUD,171,144,476755,12,12
TRXINVBK200010,2020-02-08,2020-02-06,DO,BTAL,36,155,2514000,3,3
TRXINV1K200203,2020-02-10,2020-02-08,DO,1HAR1,64,314,1906000,2,2
TRXINV1K200203,2020-02-10,2020-02-08,DO,1HAR1,64,273,1898000,2,2
TRXINV1K200203,2020-02-10,2020-02-08,DO,1HAR1,64,269,1783000,2,2
TRXINV1K200203,2020-02-10,2020-02-08,DO,1HAR1,64,146,2129000,1,1
TRXINV1K200203,2020-02-10,2020-02-08,DO,1HAR1,64,36,1221000,5,5
TRXINV1K200234,2020-02-10,2020-02-10,DO,1HAR1,64,139,2417000,3,3
TRXINV1K200234,2020-02-10,2020-02-10,DO,1HAR1,64,295,1527000,1,1
TRXINV9K200120,2020-02-10,2020-02-08,DO,9SUD,171,177,272570,12,12
TRXINV9K200120,2020-02-10,2020-02-08,DO,9SUD,171,10,632440,3,3
TRXINV9K200120,2020-02-10,2020-02-08,DO,9SUD,171,56,482090,3,3
TRXINV9K200120,2020-02-10,2020-02-08,DO,9SUD,171,176,272570,12,12
TRXINV9K200120,2020-02-10,2020-02-08,DO,9SUD,171,57,482090,3,3
TRXINV9K200123,2020-02-10,2020-02-08,DO,9SUD,171,289,307490,6,6
TRXINV9K200123,2020-02-10,2020-02-08,DO,9SUD,171,349,282270,3,3
TRXINV9K200123,2020-02-10,2020-02-08,DO,9SUD,171,249,307490,6,6
TRXINV9K200123,2020-02-10,2020-02-08,DO,9SUD,171,99,354050,6,6
TRXINVCK200011,2020-02-10,2020-02-07,DO,CABD,8,45,3625000,3,3
TRXINVCK200011,2020-02-10,2020-02-07,DO,CABD,8,46,3625000,2,2
TRXINVCK200014,2020-02-10,2020-02-08,DO,CABD,8,139,2625000,3,3
TRXINV4K200010,2020-02-11,2020-02-05,DO,4ROM,122,122,1880000,10,10
TRXINV4K200011,2020-02-11,2020-02-05,DO,4ROM,122,122,1880000,5,5
TRXINV4K200012,2020-02-11,2020-02-05,DO,4ROM,122,242,1720000,2,2
TRXINV4K200012,2020-02-11,2020-02-05,DO,4ROM,122,197,1720000,3,3
TRXINV4K200014,2020-02-11,2020-02-06,DO,4ROM,122,258,2000000,2,2
TRXINV4K200014,2020-02-11,2020-02-06,DO,4ROM,122,197,1720000,2,2
TRXINV4K200014,2020-02-11,2020-02-06,DO,4ROM,122,231,2000000,2,2
